銀行コード,銀行名（漢字）,銀行名（カタカナ）,支店コード,支店名（漢字）,支店名（カタカナ）
0175,四国,シコク,119,神田,コウダ
0175,四国,シコク,120,秦泉寺,ジンゼンジ
0175,四国,シコク,121,下知,シモヂ
0175,四国,シコク,124,福井,フクイ
0175,四国,シコク,125,高須,タカス
0175,四国,シコク,126,大津,オオツ
0175,四国,シコク,127,一宮,イツク
0175,四国,シコク,131,朝倉南,アサクラミナミ
0175,四国,シコク,132,薊野,アゾウノ
0175,四国,シコク,133,鴨田,カモダ
0175,四国,シコク,136,かづらしま,カヅラシマ
0175,四国,シコク,141,横浜ニュータウン出張所,ヨコハマニユ－タウン
0175,四国,シコク,201,伊野,イノ
0175,四国,シコク,202,枝川,エダガワ
0175,四国,シコク,204,春野出張所,ハルノ
0175,四国,シコク,211,南国,ナンゴク
0175,四国,シコク,212,香長,カチヨウ
0175,四国,シコク,213,赤岡,アカオカ
0175,四国,シコク,214,野市,ノイチ
0175,四国,シコク,215,山田,ヤマダ
0175,四国,シコク,217,本山,モトヤマ
0175,四国,シコク,218,南国南,ナンゴクミナミ
0175,四国,シコク,221,中村,ナカムラ
0175,四国,シコク,223,清水,シミズ
0175,四国,シコク,225,宿毛,スクモ
0175,四国,シコク,231,須崎,スサキ
0175,四国,シコク,232,窪川,クボカワ
0175,四国,シコク,233,久礼代理店,クレ
0175,四国,シコク,234,佐川,サカワ
0175,四国,シコク,235,越知,オチ
0175,四国,シコク,236,高岡,タカオカ
0175,四国,シコク,237,宇佐代理店,ウサ
0175,四国,シコク,238,須崎東,スサキヒガシ
0175,四国,シコク,241,安芸,アキ
0175,四国,シコク,242,田野,タノ
0175,四国,シコク,251,室戸,ムロト
0175,四国,シコク,253,甲浦,カンノウラ
0175,四国,シコク,281,美良布代理店,ビラフ
0175,四国,シコク,290,大栃代理店,オオドチ
0175,四国,シコク,301,徳島営業部,トクシマ
0175,四国,シコク,302,徳島中央市場,トクシマチユウオウイチバ
0175,四国,シコク,306,徳島西,トクシマニシ
0175,四国,シコク,307,国府,コクフ
0175,四国,シコク,308,徳島中央,トクシマチユウオウ
0175,四国,シコク,309,渭東,イトウ
0175,四国,シコク,310,渭北,イホク
0175,四国,シコク,311,小松島,コマツジマ
0175,四国,シコク,312,川内,カワウチ
0175,四国,シコク,313,羽ノ浦,ハノウラ
0175,四国,シコク,317,土成,ドナリ
0175,四国,シコク,319,マリンピア,マリンピア
0175,四国,シコク,321,鳴門,ナルト
0175,四国,シコク,322,松茂,マツシゲ
0175,四国,シコク,325,藍住,アイズミ
0175,四国,シコク,331,阿南,アナン
0175,四国,シコク,341,鴨島,カモジマ
0175,四国,シコク,342,石井,イシイ
0175,四国,シコク,344,山川,ヤマカワ
0175,四国,シコク,351,池田,イケダ
0175,四国,シコク,352,脇町,ワキマチ
0175,四国,シコク,353,貞光,サダミツ
0175,四国,シコク,354,井川,イカワ
0175,四国,シコク,401,高松,タカマツ
0175,四国,シコク,402,高松南,タカマツミナミ
0175,四国,シコク,403,坂出,サカイデ
0175,四国,シコク,404,丸亀,マルガメ
0175,四国,シコク,405,善通寺,ゼンツウジ
0175,四国,シコク,407,観音寺,カンオンジ
0175,四国,シコク,412,伏石,フセイシ
0175,四国,シコク,501,松山,マツヤマ
0175,四国,シコク,503,松山南,マツヤマミナミ
0175,四国,シコク,504,八幡浜,ヤワタハマ
0175,四国,シコク,505,宇和島,ウワジマ
0175,四国,シコク,506,御荘,ミシヨウ
0175,四国,シコク,507,今治,イマバリ
0175,四国,シコク,509,四国中央,シコクチユウオウ
0175,四国,シコク,601,広島,ヒロシマ
0175,四国,シコク,603,大竹,オオタケ
0175,四国,シコク,611,岡山,オカヤマ
0175,四国,シコク,701,大阪,オオサカ
0175,四国,シコク,702,香里,コウリ
0175,四国,シコク,704,守口,モリグチ
0175,四国,シコク,711,神戸,コウベ
0175,四国,シコク,712,尼崎,アマガサキ
0175,四国,シコク,801,東京,トウキヨウ
0175,四国,シコク,851,思地出張所,オモイヂ
0175,四国,シコク,852,弘岡,ヒロオカ
0175,四国,シコク,853,東津野代理店,ヒガシツノ
0175,四国,シコク,854,大田口代理店,オオタグチ
0175,四国,シコク,855,入野出張所,イリノ
0177,福岡,フクオカ,001,福岡市庁内,フクオカシチヨウナイ
0177,福岡,フクオカ,002,夜須,ヤス
0177,福岡,フクオカ,003,朝倉,アサクラ
0177,福岡,フクオカ,008,三池,ミイケ
0177,福岡,フクオカ,011,千鳥,チドリ
0177,福岡,フクオカ,012,星野出張所,ホシノ
0177,福岡,フクオカ,013,田町,タマチ
0177,福岡,フクオカ,057,樋井川,ヒイガワ
0177,福岡,フクオカ,066,けやき通り,ケヤキドオリ
0177,福岡,フクオカ,072,久留米市庁内出張所,クルメシチヨウナイ
0177,福岡,フクオカ,081,矢部出張所,ヤベ
0177,福岡,フクオカ,100,本店営業部,ホンテン
0177,福岡,フクオカ,200,博多,ハカタ
0177,福岡,フクオカ,211,天神町,テンジンチヨウ
0177,福岡,フクオカ,212,奈良屋町,ナラヤマチ
0177,福岡,フクオカ,213,県庁内,ケンチヨウナイ
0177,福岡,フクオカ,215,黒門,クロモン
0177,福岡,フクオカ,216,湊町,ミナトマチ
0177,福岡,フクオカ,217,中央市場,チユウオウイチバ
0177,福岡,フクオカ,218,赤坂門,アカサカモン
0177,福岡,フクオカ,231,博多駅前,ハカタエキマエ
0177,福岡,フクオカ,232,博多駅東,ハカタエキヒガシ
0177,福岡,フクオカ,233,住吉,スミヨシ
0177,福岡,フクオカ,234,吉塚,ヨシヅカ
0177,福岡,フクオカ,235,比恵,ヒエ
0177,福岡,フクオカ,236,志免,シメ
0177,福岡,フクオカ,237,宇美,ウミ
0177,福岡,フクオカ,238,博多南,ハカタミナミ
0177,福岡,フクオカ,239,福岡空港,フクオカクウコウ
0177,福岡,フクオカ,240,筑紫通,チクシドオリ
0177,福岡,フクオカ,241,月隈,ツキグマ
0177,福岡,フクオカ,251,西新町,ニシジンマチ
0177,福岡,フクオカ,252,藤崎,フジサキ
0177,福岡,フクオカ,253,六本松,ロツポンマツ
0177,福岡,フクオカ,254,姪浜,メイノハマ
0177,福岡,フクオカ,255,糸島,イトシマ
0177,福岡,フクオカ,256,荒江,アラエ
0177,福岡,フクオカ,257,笹丘,ササオカ
0177,福岡,フクオカ,258,七隈,ナナクマ
0177,福岡,フクオカ,259,野芥,ノケ
0177,福岡,フクオカ,260,野方,ノカタ
0177,福岡,フクオカ,261,有田,アリタ
0177,福岡,フクオカ,262,周船寺,スセンジ
0177,福岡,フクオカ,264,今宿,イマジユク
0177,福岡,フクオカ,265,原,ハラ
0177,福岡,フクオカ,266,小笹,オザサ
0177,福岡,フクオカ,271,渡辺通,ワタナベドオリ
0177,福岡,フクオカ,272,平尾,ヒラオ
0177,福岡,フクオカ,273,大橋,オオハシ
0177,福岡,フクオカ,274,高宮,タカミヤ
0177,福岡,フクオカ,275,二日市,フツカイチ
0177,福岡,フクオカ,276,雑餉隈,ザツシヨノクマ
0177,福岡,フクオカ,277,春日原,カスガバル
0177,福岡,フクオカ,278,長住,ナガズミ
0177,福岡,フクオカ,279,太宰府,ダザイフ
0177,福岡,フクオカ,280,薬院,ヤクイン
0177,福岡,フクオカ,281,井尻,イジリ
0177,福岡,フクオカ,282,屋形原,ヤカタバル
0177,福岡,フクオカ,283,下大利,シモオオリ
0177,福岡,フクオカ,285,南ケ丘,ミナミガオカ
0177,福岡,フクオカ,286,昇町,ノボリマチ
0177,福岡,フクオカ,287,筑紫,チクシ
0177,福岡,フクオカ,288,朝倉街道,アサクラガイドウ
0177,福岡,フクオカ,289,那珂川,ナカガワ
0177,福岡,フクオカ,290,春日,カスガ
0177,福岡,フクオカ,291,箱崎,ハコザキ
0177,福岡,フクオカ,294,香椎,カシイ
0177,福岡,フクオカ,295,古賀,コガ
0177,福岡,フクオカ,296,福間,フクマ
0177,福岡,フクオカ,297,宗像,ムナカタ
0177,福岡,フクオカ,298,美和台,ミワダイ
0177,福岡,フクオカ,299,福岡流通センター,フクオカリユウツウセンタ－
0177,福岡,フクオカ,301,千早,チハヤ
0177,福岡,フクオカ,302,赤間,アカマ
0177,福岡,フクオカ,303,粕屋,カスヤ
0177,福岡,フクオカ,304,新宮,シングウ
0177,福岡,フクオカ,305,篠栗,ササグリ
0177,福岡,フクオカ,306,土井,ドイ
0177,福岡,フクオカ,400,北九州営業部,キタキユウシユウ
0177,福岡,フクオカ,411,八幡,ヤハタ
0177,福岡,フクオカ,412,折尾,オリオ
0177,福岡,フクオカ,413,黒崎,クロサキ
0177,福岡,フクオカ,416,七条,シチジヨウ
0177,福岡,フクオカ,417,戸畑,トバタ
0177,福岡,フクオカ,419,若松,ワカマツ
0177,福岡,フクオカ,420,相生,アイオイ
0177,福岡,フクオカ,422,芦屋,アシヤ
0177,福岡,フクオカ,423,岡垣,オカガキ
0177,福岡,フクオカ,424,二島,フタジマ
0177,福岡,フクオカ,425,小嶺,コミネ
0177,福岡,フクオカ,426,三ケ森,サンガモリ
0177,福岡,フクオカ,427,高須,タカス
0177,福岡,フクオカ,428,ひびきの,ヒビキノ
0177,福岡,フクオカ,431,小倉,コクラ
0177,福岡,フクオカ,432,南小倉,ミナミコクラ
0177,福岡,フクオカ,433,小倉東,コクラヒガシ
0177,福岡,フクオカ,434,三萩野,ミハギノ
0177,福岡,フクオカ,435,門司駅前,モジエキマエ
0177,福岡,フクオカ,436,門司,モジ
0177,福岡,フクオカ,437,城野,ジヨウノ
0177,福岡,フクオカ,438,徳力,トクリキ
0177,福岡,フクオカ,439,北九州市庁内,キタキユウシユウシチヨウナイ
0177,福岡,フクオカ,440,北九州卸市場,キタキユウシユウオロシイチバ
0177,福岡,フクオカ,441,曽根北,ソネキタ
0177,福岡,フクオカ,442,守恒,モリツネ
0177,福岡,フクオカ,443,曽根,ソネ
0177,福岡,フクオカ,451,行橋,ユクハシ
0177,福岡,フクオカ,452,苅田,カンダ
0177,福岡,フクオカ,453,椎田,シイダ
0177,福岡,フクオカ,454,豊前,ブゼン
0177,福岡,フクオカ,511,直方,ノオガタ
0177,福岡,フクオカ,512,中間,ナカマ
0177,福岡,フクオカ,514,小竹,コタケ
0177,福岡,フクオカ,515,宮田,ミヤタ
0177,福岡,フクオカ,531,後藤寺,ゴトウジ
0177,福岡,フクオカ,532,伊田,イタ
0177,福岡,フクオカ,533,川崎,カワサキ
0177,福岡,フクオカ,534,金田,カナダ
0177,福岡,フクオカ,535,添田,ソエダ
0177,福岡,フクオカ,551,飯塚,イイヅカ
0177,福岡,フクオカ,552,飯塚本町,イイヅカホンマチ
0177,福岡,フクオカ,555,稲築,イナツキ
0177,福岡,フクオカ,556,天道,テンドウ
0177,福岡,フクオカ,559,大隈,オオクマ
0177,福岡,フクオカ,560,山田,ヤマダ
0177,福岡,フクオカ,611,甘木,アマギ
0177,福岡,フクオカ,612,杷木,ハキ
0177,福岡,フクオカ,613,吉井,ヨシイ
0177,福岡,フクオカ,615,田主丸,タヌシマル
0177,福岡,フクオカ,631,久留米営業部,クルメ
0177,福岡,フクオカ,633,東久留米,ヒガシクルメ
0177,福岡,フクオカ,634,花畑,ハナバタケ
0177,福岡,フクオカ,635,北野,キタノ
0177,福岡,フクオカ,636,小郡,オゴオリ
0177,福岡,フクオカ,637,善導寺,ゼンドウジ
0177,福岡,フクオカ,638,大善寺,ダイゼンジ
0177,福岡,フクオカ,639,国分,コクブ
0177,福岡,フクオカ,651,八女,ヤメ
0177,福岡,フクオカ,652,広川,ヒロカワ
0177,福岡,フクオカ,653,筑後,チクゴ
0177,福岡,フクオカ,654,黒木,クロキ
0177,福岡,フクオカ,656,上陽出張所,ジヨウヨウ
0177,福岡,フクオカ,671,柳川,ヤナガワ
0177,福岡,フクオカ,672,大川,オオカワ
0177,福岡,フクオカ,674,大木,オオキ
0177,福岡,フクオカ,677,中島,ナカシマ
0177,福岡,フクオカ,678,瀬高,セタカ
0177,福岡,フクオカ,691,大牟田,オオムタ
0177,福岡,フクオカ,694,渡瀬,ワタセ
0177,福岡,フクオカ,711,唐津,カラツ
0177,福岡,フクオカ,712,鳥栖,トス
0177,福岡,フクオカ,713,基山,キヤマ
0177,福岡,フクオカ,714,佐賀,サガ
0177,福岡,フクオカ,721,中津,ナカツ
0177,福岡,フクオカ,722,大分,オオイタ
0177,福岡,フクオカ,724,日田,ヒタ
0177,福岡,フクオカ,731,佐世保,サセホ
0177,福岡,フクオカ,732,長崎,ナガサキ
0177,福岡,フクオカ,741,熊本営業部,クマモト
0177,福岡,フクオカ,751,鹿児島営業部,カゴシマ
0177,福岡,フクオカ,761,宮崎,ミヤザキ
0177,福岡,フクオカ,800,ネットワン,ネツトワン
0177,福岡,フクオカ,811,東京,トウキヨウ
0177,福岡,フクオカ,821,大阪,オオサカ
0177,福岡,フクオカ,831,下関,シモノセキ
0177,福岡,フクオカ,833,宇部,ウベ
0177,福岡,フクオカ,841,名古屋,ナゴヤ
0177,福岡,フクオカ,851,広島,ヒロシマ
0177,福岡,フクオカ,862,ふれあい,フレアイ
0178,筑邦,チクホウ,001,本店営業部,ホンテン
0178,筑邦,チクホウ,002,中央町,チユウオウマチ
0178,筑邦,チクホウ,003,国道通,コクドウドオリ
0178,筑邦,チクホウ,004,日吉町,ヒヨシマチ
0178,筑邦,チクホウ,005,荒木,アラキ
0178,筑邦,チクホウ,006,鳥栖,トス
0178,筑邦,チクホウ,007,国分,コクブ
0178,筑邦,チクホウ,008,高良内,コウラウチ
0178,筑邦,チクホウ,009,長門石,ナガトイシ
0178,筑邦,チクホウ,011,吉井,ヨシイ
0178,筑邦,チクホウ,012,甘木,アマギ
0178,筑邦,チクホウ,013,田主丸,タヌシマル
0178,筑邦,チクホウ,014,杷木,ハキ
0178,筑邦,チクホウ,015,日田,ヒタ
0178,筑邦,チクホウ,021,八女,ヤメ
0178,筑邦,チクホウ,022,筑後,チクゴ
0178,筑邦,チクホウ,031,柳川,ヤナガワ
0178,筑邦,チクホウ,032,大川,オオカワ
0178,筑邦,チクホウ,033,大牟田,オオムタ
0178,筑邦,チクホウ,034,瀬高,セタカ
0178,筑邦,チクホウ,041,福岡営業部,フクオカ
0178,筑邦,チクホウ,042,雑餉隈,ザツシヨノクマ
0178,筑邦,チクホウ,043,博多,ハカタ
0178,筑邦,チクホウ,044,赤坂門,アカサカモン
0178,筑邦,チクホウ,045,西新町,ニシジンマチ
0178,筑邦,チクホウ,046,大野,オオノ
0178,筑邦,チクホウ,047,名島,ナジマ
0178,筑邦,チクホウ,048,春日,カスガ
0178,筑邦,チクホウ,049,二日市,フツカイチ
0178,筑邦,チクホウ,051,北九州,キタキユウシユウ
0178,筑邦,チクホウ,052,黒崎,クロサキ
0178,筑邦,チクホウ,101,小郡,オゴオリ
0178,筑邦,チクホウ,102,津福,ツブク
0178,筑邦,チクホウ,103,上津,カミツ
0178,筑邦,チクホウ,104,南町,ミナミマチ
0178,筑邦,チクホウ,106,十三部,ジユウサンブ
0178,筑邦,チクホウ,107,東合川,ヒガシアイカワ
0178,筑邦,チクホウ,109,大善寺,ダイゼンジ
0178,筑邦,チクホウ,111,くしはら,クシハラ
0178,筑邦,チクホウ,141,西福岡,ニシフクオカ
0178,筑邦,チクホウ,142,警弥郷,ケヤゴウ
0178,筑邦,チクホウ,143,中尾,ナカオ
0178,筑邦,チクホウ,145,千早,チハヤ
0178,筑邦,チクホウ,181,東京,トウキヨウ
0179,佐賀,サガ,500,本店営業部,ホンテン
0179,佐賀,サガ,580,三日月出張所,ミカヅキ
0179,佐賀,サガ,581,東脊振出張所,ヒガシセフリ
0179,佐賀,サガ,583,兵庫,ヒヨウゴ
0179,佐賀,サガ,591,東与賀出張所,ヒガシヨカ
0179,佐賀,サガ,592,佐賀医大前,サガイダイマエ
0179,佐賀,サガ,596,金立出張所,キンリユウ
0179,佐賀,サガ,601,県庁,ケンチヨウ
0179,佐賀,サガ,602,城北出張所,ジヨウホク
0179,佐賀,サガ,603,呉服町,ゴフクマチ
0179,佐賀,サガ,607,水ケ江,ミズガエ
0179,佐賀,サガ,611,与賀町,ヨカマチ
0179,佐賀,サガ,612,鍋島,ナベシマ
0179,佐賀,サガ,613,神野町,コウノマチ
0179,佐賀,サガ,614,高木瀬,タカギセ
0179,佐賀,サガ,615,嘉瀬町,カセマチ
0179,佐賀,サガ,616,大和町,ヤマトマチ
0179,佐賀,サガ,617,犬井道,イヌイドウ
0179,佐賀,サガ,618,旭出張所,アサヒ
0179,佐賀,サガ,619,諸富,モロドミ
0179,佐賀,サガ,621,鳥栖,トス
0179,佐賀,サガ,623,神埼,カンザキ
0179,佐賀,サガ,624,基山,キヤマ
0179,佐賀,サガ,625,三田川,ミタガワ
0179,佐賀,サガ,626,中原,ナカバル
0179,佐賀,サガ,627,小城,オギ
0179,佐賀,サガ,629,牛津,ウシヅ
0179,佐賀,サガ,630,久保田出張所,クボタ
0179,佐賀,サガ,631,多久,タク
0179,佐賀,サガ,635,唐津,カラツ
0179,佐賀,サガ,638,千代田町出張所,チヨダチヨウ
0179,佐賀,サガ,639,西唐津,ニシカラツ
0179,佐賀,サガ,640,北茂安,キタシゲヤス
0179,佐賀,サガ,642,和多田,ワタダ
0179,佐賀,サガ,643,呼子,ヨブコ
0179,佐賀,サガ,645,有浦出張所,アリウラ
0179,佐賀,サガ,646,肥前町,ヒゼンチヨウ
0179,佐賀,サガ,647,浜崎出張所,ハマサキ
0179,佐賀,サガ,651,相知出張所,オウチ
0179,佐賀,サガ,652,三根出張所,ミネ
0179,佐賀,サガ,655,武雄,タケオ
0179,佐賀,サガ,657,武雄西,タケオニシ
0179,佐賀,サガ,659,三間坂出張所,ミマサカ
0179,佐賀,サガ,661,北方,キタガタ
0179,佐賀,サガ,663,大町出張所,オオマチ
0179,佐賀,サガ,664,江北出張所,コウホク
0179,佐賀,サガ,665,白石,シロイシ
